14358.6,10,98,36.255.163.245,google.co.ve,443,121.190.94.48,tzdpx.icu,80,2020-06-23T11:02:28.529+08:00
26057.9,18,117,38.11.207.201,gamegirladvance.com,443,149.136.41.169,p1-bau.hu,443,2020-06-23T11:07:39.714+08:00
12065.6,9,40,137.250.115.185,gpxods.icu,80,75.72.6.254,ats.org,443,2020-06-23T11:06:17.116+08:00
25498.3,17,8,112.67.153.168,fashion-talent.com,443,252.108.37.69,muzeumpiernika.pl,443,2020-06-23T11:07:31.713+08:00
8202.0,6,9,190.32.66.234,fitathletic.com,2203,254.100.13.29,432299.net,80,2020-06-23T11:06:20.678+08:00
6433.4,5,84,184.3.167.232,lasana.co.jp,443,42.246.74.2,cal-cargo.com,80,2020-06-23T11:08:05.621+08:00
6482.2,5,47,88.38.40.245,wbwaat52l1DGA.com,80,169.149.84.100,nan,80,2020-06-23T11:03:54.366+08:00
19533.6,14,84,107.17.83.70,flaviocopes.com,443,186.16.52.203,technodom-blog.com,80,2020-06-23T11:05:23.916+08:00
23833.1,16,66,123.69.40.30,pelesad.com.pe,80,116.218.83.75,cmbimg.com,40,2020-06-23T11:02:28.489+08:00
13756.8,10,78,59.209.96.157,imtxwj5um6DGA.com,1035,175.65.165.2,76074g.com,80,2020-06-23T11:04:22.307+08:00
18460.1,13,5,205.242.143.67,aftco.com,443,220.208.226.250,szzfcg.cn,443,2020-06-23T11:09:13.635+08:00
10852.8,8,107,250.231.31.48,horizon-host.com,80,118.235.104.146,playback.fm,80,2020-06-23T11:05:34.270+08:00
28838.8,20,71,247.167.223.121,iosfonts.com,443,205.75.15.45,livewarepub.com,443,2020-06-23T11:01:39.939+08:00
20999.5,14,46,222.210.136.178,99sj.com,443,64.24.150.116,hzgreenbaby.com,1262,2020-06-23T11:09:33.126+08:00
15485.0,11,46,97.199.230.166,expozaragoza2008.es,443,146.151.212.30,ceneval.edu.mx,443,2020-06-23T11:00:28.235+08:00
21531.9,15,65,166.145.130.29,ephelion2.global,80,138.59.165.49,gedling.gov.uk,443,2020-06-23T11:08:04.509+08:00
28398.7,19,80,63.250.172.151,maximhealthcare.com,80,23.97.161.92,oldtimerfarm.be,4349,2020-06-23T11:01:19.648+08:00
24835.3,17,121,222.193.241.219,www-6362.com,80,230.255.68.131,offgridworld.com,443,2020-06-23T11:01:52.617+08:00
10227.6,7,3,196.186.58.17,nhmshop.co.uk,7741,71.114.26.92,6234fa.com,80,2020-06-23T11:06:44.448+08:00
11609.8,8,111,195.34.99.68,purdey.com,80,123.187.84.111,nlj.com,80,2020-06-23T11:03:40.375+08:00
25926.9,18,33,27.135.204.166,netmite.com,80,82.140.65.214,benefitof.net,2244,2020-06-23T11:06:25.603+08:00
13843.9,10,76,206.178.161.143,filanco.ru,443,150.242.51.186,rodrigoviterbo.com,18184,2020-06-23T11:02:00.368+08:00
7895.3,6,41,120.227.203.89,ixomy.com,11999,81.65.205.193,discoveryourink.com,443,2020-06-23T11:05:03.736+08:00
1529.8,2,121,23.100.1.114,inselmedia.ch,443,175.154.32.108,599901e.com,80,2020-06-23T11:04:56.688+08:00
23485.0,16,9,75.72.6.254,ats.org,443,124.195.189.249,netigate.se,443,2020-06-23T11:06:40.758+08:00
