5639.8,4,125,13.189.118.208,niu.com,4014,14.14.165.21,078677.net,443,2020-06-23T11:00:01.383+08:00
10267.8,7,32,202.70.189.198,ktunnel.com,443,111.246.147.7,clearwater.vn,443,2020-06-23T11:00:05.684+08:00
20281.3,14,104,102.21.72.84,pornmd.online,80,30.255.234.21,khiga.com,80,2020-06-23T11:00:06.181+08:00
28266.1,19,15,32.18.77.96,agriwake.com,80,164.159.233.171,similasanusa.com,1153,2020-06-23T11:00:08.329+08:00
17196.7,12,102,142.51.243.238,rgo4.com,80,251.156.46.18,cylex-locale.fr,69,2020-06-23T11:00:13.774+08:00
15293.3,11,6,241.66.149.149,funnylinks.cf,80,87.11.225.235,1sprogress.ru,443,2020-06-23T11:00:20.301+08:00
22090.4,15,58,96.105.27.27,qrohlf.com,80,243.141.254.51,mtrend.cn,443,2020-06-23T11:00:22.449+08:00
9605.3,7,91,87.11.225.235,1sprogress.ru,443,139.153.61.19,interval.cz,443,2020-06-23T11:00:22.750+08:00
25391.7,17,124,35.143.42.35,paperwriting.info,80,161.224.150.170,chooseautoinsuronline.com,80,2020-06-23T11:00:28.886+08:00
27114.9,19,140,215.41.131.22,stellarium-web.org,80,181.111.222.82,ziffit.com,443,2020-06-23T11:00:30.311+08:00
27459.6,19,5,71.249.94.159,point.ne.jp,5454,115.171.118.42,glxszp.cn,80,2020-06-23T11:00:31.115+08:00
18034.2,13,84,255.93.45.79,mosgortur.ru,3164,178.56.40.194,thempeg.com,443,2020-06-23T11:00:34.482+08:00
15835.3,11,48,142.145.244.16,hiflofiltro.com,80,161.224.150.170,chooseautoinsuronline.com,443,2020-06-23T11:00:34.836+08:00
17887.4,12,45,244.38.5.122,abercrombieoutlet.us,1022,192.48.71.10,fertilethoughts.com,80,2020-06-23T11:00:36.300+08:00
25173.2,17,6,30.255.234.21,khiga.com,80,214.116.117.201,samhealth.org,80,2020-06-23T11:00:37.324+08:00
17599.7,12,5,14.53.151.82,expatsblog.com,4556,175.88.67.110,eftm.com,80,2020-06-23T11:00:42.082+08:00
17880.1,12,66,45.161.143.245,1305544.net,80,204.112.111.147,hellokittyinfo.com,4303,2020-06-23T11:00:42.085+08:00
1536.4,2,99,39.201.241.71,kcn-net.org,443,170.76.160.47,ferrarilife.com,443,2020-06-23T11:00:47.488+08:00
5855.6,4,98,0.201.110.66,znakomstva-sitelove.ru,1296,223.102.29.36,bte2.xyz,80,2020-06-23T11:00:48.551+08:00
22636.4,16,39,202.142.36.33,curryshoes.org,443,243.189.138.0,eolas.co.jp,443,2020-06-23T11:00:50.272+08:00
6755.1,5,64,217.61.169.77,electrolux.com.au,443,80.92.184.249,nan,80,2020-06-23T11:00:50.953+08:00
24811.8,17,21,40.59.166.105,jackbjornstad.law,1992,197.165.159.32,buyersscore.com,443,2020-06-23T11:00:52.883+08:00
12325.8,9,25,1.190.210.184,helpelectronics.cn,256,61.15.92.115,silencio-club.com,80,2020-06-23T11:00:53.837+08:00
27941.8,19,125,239.251.5.55,pandorasoluciones.com.co,443,214.47.207.189,5e5m.com,80,2020-06-23T11:00:58.800+08:00
4632.1,4,124,236.175.98.229,ratsinfomanagement.net,443,70.235.114.146,visitwindsoressex.com,80,2020-06-23T11:01:00.676+08:00
11988.6,8,80,204.112.111.147,hellokittyinfo.com,80,57.125.196.15,elephate.com,443,2020-06-23T11:01:03.232+08:00
7440.9,5,121,42.23.32.47,youse.com.br,80,145.224.72.77,as7f5rzhDGA.com,443,2020-06-23T11:01:07.220+08:00
21689.7,15,102,3.99.203.209,lotwre.net,443,174.236.186.204,atlanticphilanthropies.org,1388,2020-06-23T11:01:07.869+08:00
18572.9,13,125,202.142.36.33,curryshoes.org,443,102.21.72.84,pornmd.online,1878,2020-06-23T11:01:11.663+08:00
17030.5,12,88,55.101.79.221,nan,80,197.165.159.32,buyersscore.com,443,2020-06-23T11:01:19.722+08:00
13472.1,9,135,158.181.178.198,hunminge.com,80,123.62.49.157,swcf.cn,443,2020-06-23T11:01:22.178+08:00
2792.9,2,85,18.209.33.61,www589640.com,443,189.242.210.74,cellulant.com,443,2020-06-23T11:01:22.668+08:00
2204.2,2,22,199.152.118.57,louisepenny.com,80,208.15.201.222,xzqmy.icu,443,2020-06-23T11:01:31.140+08:00
21444.5,15,54,6.248.220.51,srtdlmg.cn,443,230.185.9.55,oneessentialcommunity.com,443,2020-06-23T11:01:33.094+08:00
24843.8,17,58,17.98.3.171,7593274.live,80,36.238.85.220,lczzc.com,80,2020-06-23T11:01:33.318+08:00
9254.2,7,105,162.61.114.236,tonscholten.nl,80,235.69.204.69,granjow.net,80,2020-06-23T11:01:33.382+08:00
23916.6,16,17,112.137.162.206,baystatesecurities.org,80,152.91.12.12,abusospolicials.cat,7501,2020-06-23T11:01:34.888+08:00
1843.5,2,30,111.57.50.121,mobilyaicmekan.com,80,137.19.201.135,nan,80,2020-06-23T11:01:35.270+08:00
20294.0,14,59,57.125.196.15,elephate.com,4573,147.239.137.137,mijnmening.nl,3299,2020-06-23T11:01:35.662+08:00
8983.5,6,103,168.224.206.238,rusmassage.net,80,7.117.5.105,sk-kaken.co.jp,80,2020-06-23T11:01:37.344+08:00
1555.0,2,8,239.251.5.55,pandorasoluciones.com.co,80,164.159.233.171,similasanusa.com,443,2020-06-23T11:01:38.747+08:00
25568.5,18,108,184.189.225.72,team.de,80,50.163.23.39,f6366.com,80,2020-06-23T11:01:40.326+08:00
26983.1,18,133,247.105.148.113,fnr.de,80,50.163.23.39,f6366.com,80,2020-06-23T11:01:44.642+08:00
24799.6,17,91,47.227.113.210,omgforum.net,80,86.221.209.83,inc-diary.com,159,2020-06-23T11:01:45.630+08:00
20812.4,14,107,255.93.45.79,mosgortur.ru,80,46.249.109.42,cururu.jp,443,2020-06-23T11:01:48.762+08:00
25078.1,17,138,43.82.85.102,wduml.com,80,228.75.198.239,gzport.com,80,2020-06-23T11:01:52.719+08:00
28632.2,20,134,129.113.26.23,894360.live,80,172.176.238.5,kvchosting.net,80,2020-06-23T11:01:54.215+08:00
13846.1,10,140,89.179.140.72,fremcoelectricinc.org,443,112.137.162.206,baystatesecurities.org,443,2020-06-23T11:01:54.366+08:00
8244.7,6,143,203.201.170.186,tjbbbw.com,80,137.107.203.214,internewscast.com,80,2020-06-23T11:02:00.625+08:00
1620.8,2,91,42.30.180.122,tygerrealty.com,80,243.243.63.83,evei.de,3806,2020-06-23T11:02:01.171+08:00
9930.2,7,142,95.133.53.188,drifting.com,443,185.209.219.157,xyo.network,443,2020-06-23T11:02:01.214+08:00
13884.3,10,96,103.159.107.244,pajsl.com,9318,30.255.234.21,khiga.com,80,2020-06-23T11:02:10.256+08:00
27866.3,19,78,186.122.142.167,www.gov.kz,80,165.238.216.192,aisijiaoyu.com,80,2020-06-23T11:02:10.674+08:00
5650.4,4,59,95.133.53.188,drifting.com,80,28.135.28.215,fcxlkl.icu,80,2020-06-23T11:02:12.150+08:00
27546.4,19,18,32.18.77.96,agriwake.com,451,142.113.174.30,y3600.co,443,2020-06-23T11:02:16.211+08:00
